TU_RLTY_KID;Error;Error_text;KNum
4451651;0;;43:40:000459:4565
4722945;0;;43:40:000459:4566
4432065;0;;43:40:000459:4567
4477687;0;;43:40:000459:4568
4515541;0;;43:40:000459:4569
4688007;0;;43:40:000459:4570
4515543;0;;43:40:000459:4571
4687069;0;;43:40:000459:4572
4770373;0;;43:40:000459:4573
4565433;0;;43:40:000459:4574
4451661;0;;43:40:000459:4575
4546943;0;;43:40:000459:4576
4669201;0;;43:40:000459:4577
4546945;0;;43:40:000459:4578
4645283;0;;43:40:000459:4579
4651257;0;;43:40:000459:4580
4399065;0;;43:40:000459:4581
4710947;0;;43:40:000459:4582
4496541;1;Parse error;
4705023;1;Parse error;
4397967;0;;43:40:000459:4549
4432073;0;;43:40:000459:4585
4411875;0;;43:40:000459:4586
4746793;0;;43:40:000459:4587
4577735;0;;43:40:000459:4588
4451649;0;;43:40:000459:4589
4614639;0;;43:40:000459:4590
4583675;0;;43:40:000459:4591
4699059;0;;43:40:000459:4592
4657209;0;;43:40:000459:4593
4382933;0;;43:40:000459:4594
4411877;0;;43:40:000459:4595
4770391;0;;43:40:000459:4596
4397977;0;;43:40:000459:4597
4418751;0;;43:40:000459:4598
4608565;0;;43:40:000459:4599
4528093;0;;43:40:000459:4600
4465671;0;;43:40:000459:4601
4639303;0;;43:40:000459:4602
4382605;0;;43:40:000459:4603
4451671;0;;43:40:000459:4604
4614661;0;;43:40:000459:4605
4432079;0;;43:40:000459:4606
4651269;0;;43:40:000459:4607
4418753;0;;43:40:000459:4608
4740919;0;;43:40:000459:4609
4390535;0;;43:40:000459:4610
4418713;0;;43:40:000459:4611
4565447;0;;43:40:000459:4612
4675151;0;;43:40:000459:4613
4752659;0;;43:40:000459:4614
4534443;0;;43:40:000459:4615
4477899;0;;43:40:000459:4616
4771305;0;;43:40:000459:4617
4589765;0;;43:40:000459:4618
4397985;0;;43:40:000459:4619
4496561;0;;43:40:000459:4620
4438697;0;;43:40:000459:4621
4477689;0;;43:40:000459:4622
4445185;0;;43:40:000459:4623
4528135;0;;43:40:000459:4624
4722961;0;;43:40:000459:4625
4382623;0;;43:40:000459:4626
4425311;0;;43:40:000459:4627
4615595;0;;43:40:000459:4628
4509279;0;;43:40:000459:4629
4687085;0;;43:40:000459:4630
4445187;0;;43:40:000459:4631
4577743;0;;43:40:000459:4632
4657185;0;;43:40:000459:4633
4741779;0;;43:40:000459:4634
4464655;0;;43:40:000459:4635
4764469;0;;43:40:000459:4636
4553133;0;;43:40:000459:4637
4464657;0;;43:40:000459:4638
4717845;0;;43:40:000459:4639
4729045;0;;43:40:000459:4640
4746819;0;;43:40:000459:4641
4602423;0;;43:40:000459:4642
4722971;0;;43:40:000459:4643
4366811;0;;43:40:000515:235
4837969;0;;43:40:000515:235
4349292;1;Parse error;
4390423;1;Parse error;
4390425;0;;43:40:000367:11450
4657151;0;;43:40:000515:4653
4459129;0;;43:40:000515:6744
4614593;0;;43:40:000367:31260
4657267;0;;43:40:000367:4159
4776439;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4657269;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4324270;0;;43:40:000157:130
6009667;0;;43:40:000157:130
6009669;0;;43:40:000157:341
6009687;0;;43:40:000157:295
6009843;0;;43:40:000157:251
6009845;0;;43:40:000157:283
6009847;0;;43:40:000157:275
6009849;0;;43:40:000157:261
6009851;0;;43:40:000157:352
6009853;0;;43:40:000157:236
6009855;0;;43:40:000157:312
6009857;0;;43:40:000157:286
6009859;0;;43:40:000157:297
6009861;0;;43:40:000157:313
6009689;0;;43:40:000157:293
6009863;0;;43:40:000157:318
6009865;0;;43:40:000157:258
6009867;0;;43:40:000157:253
6009869;0;;43:40:000157:264
6009871;0;;43:40:000157:347
6009873;0;;43:40:000157:287
6009875;0;;43:40:000157:267
6009877;0;;43:40:000157:334
6009879;0;;43:40:000157:296
6009691;0;;43:40:000157:263
6009881;0;;43:40:000157:307
6009883;0;;43:40:000157:270
6009885;0;;43:40:000157:280
6009887;0;;43:40:000157:323
6009889;1;Parse error;
6009891;1;Parse error;
6009893;0;;43:40:000157:340
6009895;0;;43:40:000157:292
6009897;0;;43:40:000157:303
6009899;0;;43:40:000157:252
6009693;0;;43:40:000157:244
6009901;0;;43:40:000157:342
6009903;0;;43:40:000157:257
6009905;0;;43:40:000157:310
6009907;0;;43:40:000157:309
6009909;0;;43:40:000157:299
6009911;0;;43:40:000157:291
6009913;0;;43:40:000157:314
6009915;0;;43:40:000157:343
6009917;0;;43:40:000157:262
6009919;0;;43:40:000157:240
6009695;0;;43:40:000157:245
6009921;0;;43:40:000157:281
6009697;0;;43:40:000157:259
6009699;0;;43:40:000157:260
6009701;0;;43:40:000157:305
6009703;0;;43:40:000157:308
6009705;0;;43:40:000157:288
6009671;0;;43:40:000157:247
6009707;0;;43:40:000157:232
6009709;0;;43:40:000157:302
6009711;0;;43:40:000157:355
6009713;0;;43:40:000157:235
6009715;0;;43:40:000157:290
6009717;0;;43:40:000157:225
6009719;0;;43:40:000157:133
6009721;0;;43:40:000157:265
6009723;0;;43:40:000157:306
6009725;0;;43:40:000157:332
6009673;0;;43:40:000157:327
6009727;0;;43:40:000157:349
6009729;0;;43:40:000157:82
6009731;0;;43:40:000157:238
6009733;0;;43:40:000157:277
6009735;0;;43:40:000157:254
6009737;0;;43:40:000157:289
6009739;1;Parse error;
6009741;1;Parse error;
6009743;0;;43:40:000157:348
6009745;0;;43:40:000157:246
6009675;0;;43:40:000157:273
6009747;0;;43:40:000157:337
6009749;0;;43:40:000157:134
6009751;0;;43:40:000157:351
6009753;0;;43:40:000157:333
6009755;0;;43:40:000157:317
6009757;0;;43:40:000157:298
6009677;0;;43:40:000157:304
6009759;0;;43:40:000157:320
6009761;0;;43:40:000157:131
6009763;0;;43:40:000157:32
6009765;0;;43:40:000157:325
6009767;0;;43:40:000157:256
6009769;0;;43:40:000157:228
6009771;0;;43:40:000157:250
6009679;0;;43:40:000157:255
6009773;0;;43:40:000157:319
6009775;0;;43:40:000157:353
6009777;0;;43:40:000157:301
6009779;0;;43:40:000157:130
6009781;0;;43:40:000157:339
6009783;0;;43:40:000157:239
6009785;0;;43:40:000157:328
6009787;0;;43:40:000157:271
6009789;0;;43:40:000157:269
6009791;0;;43:40:000157:220
6009681;0;;43:40:000157:234
6009793;0;;43:40:000157:227
6009795;0;;43:40:000157:321
6009797;0;;43:40:000157:345
6009799;0;;43:40:000157:315
6009801;0;;43:40:000157:249
6009803;0;;43:40:000157:242
6009805;0;;43:40:000157:276
6009807;0;;43:40:000157:233
6009809;0;;43:40:000157:329
6009683;0;;43:40:000157:230
6009811;0;;43:40:000157:237
6009813;0;;43:40:000157:294
6009815;0;;43:40:000157:279
6009817;0;;43:40:000157:350
6009819;0;;43:40:000157:226
6009821;0;;43:40:000157:311
6009823;0;;43:40:000157:231
6009825;0;;43:40:000157:335
6009685;0;;43:40:000157:316
6009827;0;;43:40:000157:354
6009829;0;;43:40:000157:282
6009831;0;;43:40:000157:344
6009833;0;;43:40:000157:330
6009835;1;Parse error;
6009837;1;Parse error;
6009839;0;;43:40:000157:243
6009841;0;;43:40:000157:278
5967243;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
6027486;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5967237;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4322729;0;;43:40:000143:1078
4334602;0;;43:40:000157:136
4379955;0;;43:40:000157:136
4347952;0;;43:40:000157:136
4347220;0;;43:40:000157:136
4334612;0;;43:40:000157:136
4334606;0;;43:40:000157:136
4323186;0;;43:40:000157:136
4739287;0;;43:40:000157:34
4582075;0;;43:40:000157:42
4395923;0;;43:40:000157:173
4768825;0;;43:40:000157:160
4520177;0;;43:40:000157:217
4691581;0;;43:40:000157:142
4572481;0;;43:40:000157:193
4673565;0;;43:40:000157:137
4655649;0;;43:40:000157:149
4449927;0;;43:40:000157:146
4727431;0;;43:40:000157:189
4640113;0;;43:40:000157:140
4388701;0;;43:40:000157:43
4566269;0;;43:40:000157:144
4606849;0;;43:40:000157:148
4805705;0;;43:40:000157:151
4606851;0;;43:40:000157:151
4768809;0;;43:40:000157:188
4433061;1;Parse error;
4762919;1;Parse error;
4619093;0;;43:40:000157:201
4709411;0;;43:40:000157:153
4476029;0;;43:40:000157:198
4691551;0;;43:40:000157:183
4651981;0;;43:40:000157:44
4526363;0;;43:40:000157:192
4667525;0;;43:40:000157:178
4727399;0;;43:40:000157:203
4410071;0;;43:40:000157:174
4751131;0;;43:40:000157:207
4539043;0;;43:40:000157:202
4615497;0;;43:40:000157:206
4501137;0;;43:40:000157:196
4545299;0;;43:40:000157:45
4379957;0;;43:40:000157:204
4631377;0;;43:40:000157:205
4733233;0;;43:40:000157:219
4545275;0;;43:40:000157:199
4667529;0;;43:40:000157:200
4709413;0;;43:40:000157:210
4705759;0;;43:40:000157:185
4539045;0;;43:40:000157:181
4449913;0;;43:40:000157:177
4507545;0;;43:40:000157:194
4594447;0;;43:40:000157:46
4383915;0;;43:40:000157:190
4582077;0;;43:40:000157:47
4774915;0;;43:40:000157:48
4462907;1;Parse error;
4606867;1;Parse error;
4388703;0;;43:40:000157:51
4594437;0;;43:40:000157:35
4739291;0;;43:40:000157:52
4774917;0;;43:40:000157:33
4501149;0;;43:40:000157:54
4578505;0;;43:40:000157:55
4584441;0;;43:40:000157:56
4697541;0;;43:40:000157:57
4619115;0;;43:40:000157:58
4563801;0;;43:40:000157:59
4625077;0;;43:40:000157:60
4488609;0;;43:40:000157:61
4697539;0;;43:40:000157:36
4443509;0;;43:40:000157:62
4494875;0;;43:40:000157:63
4570061;0;;43:40:000157:64
4482373;0;;43:40:000157:65
4526389;0;;43:40:000157:66
4727421;0;;43:40:000157:67
4456519;0;;43:40:000157:68
4488611;0;;43:40:000157:69
4426215;0;;43:40:000157:70
4661587;0;;43:40:000157:71
4594439;0;;43:40:000157:37
4563805;0;;43:40:000157:72
4691569;0;;43:40:000157:73
4416897;1;Parse error;
4663877;1;Parse error;
4526391;0;;43:40:000157:76
4673559;0;;43:40:000157:77
4572479;0;;43:40:000157:171
4691577;0;;43:40:000157:159
4768819;0;;43:40:000157:145
4513931;0;;43:40:000157:161
4661589;0;;43:40:000157:141
4757031;0;;43:40:000157:138
4606869;0;;43:40:000157:156
4685589;0;;43:40:000157:175
4513933;0;;43:40:000157:191
4416901;0;;43:40:000157:182
4703399;0;;43:40:000157:147
4482365;0;;43:40:000157:38
4703401;0;;43:40:000157:136
4520169;0;;43:40:000157:139
4679513;0;;43:40:000157:163
4613043;0;;43:40:000157:167
4640111;0;;43:40:000157:187
4570063;0;;43:40:000157:143
4436937;0;;43:40:000157:172
4729189;0;;43:40:000157:176
4513925;0;;43:40:000157:39
4379991;0;;43:40:000157:152
4551399;0;;43:40:000157:164
4703403;0;;43:40:000157:168
4613049;0;;43:40:000157:165
4563807;0;;43:40:000157:155
4557709;0;;43:40:000157:179
4649601;0;;43:40:000157:150
4430251;0;;43:40:000157:40
4423613;0;;43:40:000157:170
4703405;0;;43:40:000157:211
4432949;0;;43:40:000157:216
4462921;0;;43:40:000157:215
4745253;0;;43:40:000157:184
4494877;0;;43:40:000157:214
4520173;0;;43:40:000157:212
4627661;0;;43:40:000157:213
4403077;0;;43:40:000157:209
4625081;1;Parse error;
4774913;1;Parse error;
4625083;0;;43:40:000157:197
4739299;0;;43:40:000157:208
4488623;0;;43:40:000157:166
4703407;0;;43:40:000157:162
4721385;0;;43:40:000157:154
4751145;0;;43:40:000157:169
4570069;0;;43:40:000157:158
4526401;0;;43:40:000157:218
4507557;0;;43:40:000157:180
6027488;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5778935;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4322731;0;;43:40:000134:278
4322770;0;;43:40:000157:100
4344052;0;;43:40:000157:100
4341651;0;;43:40:000157:100
5698949;0;;43:40:000157:100
4379765;0;;43:40:000157:100
4876280;0;;43:40:000157:100
4402925;0;;43:40:000157:475
4551269;0;;43:40:000157:92
4768725;0;;43:40:000157:440
4624967;0;;43:40:000157:433
4456397;0;;43:40:000157:444
4697455;0;;43:40:000157:448
4569955;0;;43:40:000157:434
4691461;0;;43:40:000157:454
4774829;0;;43:40:000157:414
4745165;0;;43:40:000157:409
4581975;0;;43:40:000157:435
4471561;0;;43:40:000157:93
4532721;0;;43:40:000157:451
4715289;0;;43:40:000157:481
4563727;0;;43:40:000157:453
4569957;0;;43:40:000157:441
4456407;0;;43:40:000157:422
4520065;0;;43:40:000157:424
4679401;0;;43:40:000157:425
4449843;0;;43:40:000157:423
4751031;0;;43:40:000157:426
4456409;1;Parse error;
4526245;1;Parse error;
4777261;0;;43:40:000157:445
4520067;0;;43:40:000157:443
4581977;0;;43:40:000157:419
4459159;0;;43:40:000157:420
4588115;0;;43:40:000157:449
4673461;0;;43:40:000157:418
4575999;0;;43:40:000157:421
4430153;0;;43:40:000157:428
4557599;0;;43:40:000157:429
4545189;0;;43:40:000157:394
4618991;0;;43:40:000157:95
4526267;0;;43:40:000157:430
4469499;0;;43:40:000157:431
4501071;0;;43:40:000157:416
4501073;0;;43:40:000157:432
4416807;0;;43:40:000157:436
4423493;0;;43:40:000157:455
4469501;0;;43:40:000157:397
4627533;0;;43:40:000157:480
4469503;0;;43:40:000157:415
4685477;0;;43:40:000157:437
4745159;0;;43:40:000157:96
4545191;0;;43:40:000157:438
4456413;0;;43:40:000157:478
4765173;0;;43:40:000157:462
4768735;0;;43:40:000157:459
4513831;0;;43:40:000157:457
4685479;0;;43:40:000157:471
4532723;0;;43:40:000157:472
4402939;0;;43:40:000157:468
4691471;0;;43:40:000157:463
4697459;0;;43:40:000157:465
4402927;0;;43:40:000157:97
4416811;0;;43:40:000157:466
4697461;0;;43:40:000157:467
4619003;0;;43:40:000157:469
4576003;0;;43:40:000157:470
4538949;0;;43:40:000157:461
4584439;0;;43:40:000157:464
4475937;0;;43:40:000157:456
4563731;0;;43:40:000157:458
4581981;0;;43:40:000157:460
4478527;0;;43:40:000157:476
4715271;0;;43:40:000157:98
4576005;1;Parse error;
4590559;1;Parse error;
4697449;0;;43:40:000157:100
4430133;0;;43:40:000157:101
4751021;0;;43:40:000157:473
4395829;0;;43:40:000157:102
4747541;0;;43:40:000157:103
4612937;0;;43:40:000157:104
4655561;0;;43:40:000157:105
4745161;0;;43:40:000157:106
4751023;0;;43:40:000157:107
4594347;0;;43:40:000157:108
4655563;0;;43:40:000157:109
4655565;0;;43:40:000157:110
4520053;0;;43:40:000157:111
4768719;0;;43:40:000157:112
4651983;0;;43:40:000157:113
4379769;0;;43:40:000157:114
4520057;0;;43:40:000157:115
4703279;0;;43:40:000157:116
4739173;0;;43:40:000157:117
4729867;0;;43:40:000157:118
4624949;0;;43:40:000157:119
4697451;0;;43:40:000157:120
4532707;0;;43:40:000157:121
4469485;0;;43:40:000157:86
4494763;0;;43:40:000157:122
4762825;0;;43:40:000157:123
4449833;0;;43:40:000157:124
4423485;0;;43:40:000157:125
4488493;1;Parse error;
4588107;1;Parse error;
4667455;0;;43:40:000157:380
4679393;0;;43:40:000157:392
4478523;0;;43:40:000157:391
4709317;0;;43:40:000157:384
4513819;0;;43:40:000157:87
4667457;0;;43:40:000157:387
4436835;0;;43:40:000157:361
4624955;0;;43:40:000157:386
4715279;0;;43:40:000157:367
4624957;0;;43:40:000157:382
4578499;0;;43:40:000157:366
4379779;0;;43:40:000157:412
4379781;0;;43:40:000157:370
4655567;0;;43:40:000157:413
4627527;0;;43:40:000157:372
4538937;0;;43:40:000157:88
4727317;0;;43:40:000157:381
4612943;0;;43:40:000157:405
4526255;0;;43:40:000157:363
4703281;0;;43:40:000157:407
4655569;0;;43:40:000157:374
4388567;1;Parse error;
4507459;1;Parse error;
4538945;0;;43:40:000157:369
4703283;0;;43:40:000157:393
4612947;0;;43:40:000157:376
4624945;0;;43:40:000157:89
4501065;0;;43:40:000157:398
4751027;0;;43:40:000157:379
4687893;0;;43:40:000157:479
4423489;0;;43:40:000157:364
4588111;0;;43:40:000157:395
4751029;0;;43:40:000157:362
4655571;0;;43:40:000157:403
4507463;0;;43:40:000157:375
4551287;0;;43:40:000157:365
4733159;0;;43:40:000157:408
4430129;0;;43:40:000157:90
4532711;0;;43:40:000157:401
4551289;0;;43:40:000157:399
4711751;0;;43:40:000157:368
4388571;0;;43:40:000157:388
4624961;0;;43:40:000157:373
4443415;0;;43:40:000157:400
4637507;0;;43:40:000157:389
4631289;0;;43:40:000157:390
4526261;0;;43:40:000157:383
4443421;0;;43:40:000157:378
4379767;0;;43:40:000157:91
4526263;0;;43:40:000157:402
4762831;0;;43:40:000157:404
4633785;0;;43:40:000157:396
4655573;0;;43:40:000157:359
4606793;0;;43:40:000157:385
4594349;0;;43:40:000157:377
4488501;0;;43:40:000157:439
4765357;0;;43:40:000157:417
4456395;0;;43:40:000157:442
4379785;1;Parse error;
5815445;1;Parse error;
4332930;0;;43:40:000143:1089
4845721;0;;43:40:000143:1089
4379761;0;;43:40:000143:1089
4344013;0;;43:40:000143:1089
4339669;0;;43:40:000143:1089
4334808;0;;43:40:000143:1089
4436849;0;;43:40:000151:1109
4538951;0;;43:40:000151:1160
4469507;0;;43:40:000151:1161
4526269;0;;43:40:000151:1110
4456421;0;;43:40:000151:1111
4469509;0;;43:40:000151:1112
4794415;0;;43:40:000151:1148
4813527;0;;43:40:000151:1148
4788179;0;;43:40:000151:1148
4416813;0;;43:40:000151:1148
4812349;0;;43:40:000151:1148
4697465;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4727329;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4739185;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4494775;0;;43:40:000151:1139
4563735;0;;43:40:000151:1140
4423497;0;;43:40:000151:1125
4637521;0;;43:40:000151:1113
4430155;0;;43:40:000151:1100
4600721;0;;43:40:000151:1141
4818207;0;;43:40:000151:1101
4456425;0;;43:40:000151:1101
4818205;0;;43:40:000151:1101
4388579;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4581985;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4705755;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4600723;0;;43:40:000151:1102
4522741;0;;43:40:000151:1156
4691477;0;;43:40:000151:1114
4588119;0;;43:40:000151:1115
4494777;0;;43:40:000151:1142
4482265;0;;43:40:000151:1103
4809771;0;;43:40:000151:1162
4787171;0;;43:40:000151:1162
4416819;0;;43:40:000151:1162
4798017;0;;43:40:000151:1162
4812761;0;;43:40:000151:1162
4768739;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4603357;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4569969;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4538955;0;;43:40:000151:1104
4520071;0;;43:40:000151:1105
4520073;0;;43:40:000151:1106
4494779;0;;43:40:000151:1122
4569971;0;;43:40:000151:1157
4685487;0;;43:40:000151:1149
4655583;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4762843;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4488507;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4697471;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4609337;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4395841;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4733165;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4456433;0;;43:40:000151:1126
4436855;0;;43:40:000151:1163
4594367;0;;43:40:000151:1127
4379763;0;;43:40:000151:1169
4507449;0;;43:40:000151:1164
4532703;0;;43:40:000151:1128
4423473;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4545177;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4685461;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4691449;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4787703;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4423475;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4501053;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4816655;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
